record_id,event_id,event_date,year,month,municipality,province,country,event_category,planned_flag,affected_area_as_published,affected_area_normalized,affected_flag,source_title,source_url,source_type,data_note
1,E001,2023-02-15,2023,2,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,power_outage,0,Inteke,Inteke,1,City Working to Resolve Power Outages Affecting Water Systems,https://www.durban.gov.za/press-statement/City%2BWorking%2Bto%2BResolve%2BPower%2BOutages%2BAffecting%2BWater%2BSystems.,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
232,E011,2024-04-15,2024,4,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,planned_pipeline_work,1,Woodhaven,Woodhaven,1,Planned water restriction in some areas supplied by the Wiggins pumping system due to road construction,https://www.durban.gov.za/press-statement/Planned%2Bwater%2Brestriction%2Bin%2Bsome%2Bareas%2Bsupplied%2Bby%2Bthe%2BWiggins%2Bpumping%2Bsystem%2Bdue%2Bto%2Broad%2Bconstruction,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
233,E011,2024-04-15,2024,4,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,planned_pipeline_work,1,Mobeni Heights,Mobeni Heights,1,Planned water restriction in some areas supplied by the Wiggins pumping system due to road construction,https://www.durban.gov.za/press-statement/Planned%2Bwater%2Brestriction%2Bin%2Bsome%2Bareas%2Bsupplied%2Bby%2Bthe%2BWiggins%2Bpumping%2Bsystem%2Bdue%2Bto%2Broad%2Bconstruction,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
234,E011,2024-04-15,2024,4,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,planned_pipeline_work,1,Lamontville,Lamontville,1,Planned water restriction in some areas supplied by the Wiggins pumping system due to road construction,https://www.durban.gov.za/press-statement/Planned%2Bwater%2Brestriction%2Bin%2Bsome%2Bareas%2Bsupplied%2Bby%2Bthe%2BWiggins%2Bpumping%2Bsystem%2Bdue%2Bto%2Broad%2Bconstruction,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
235,E011,2024-04-15,2024,4,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,planned_pipeline_work,1,Umlazi V,Umlazi V,1,Planned water restriction in some areas supplied by the Wiggins pumping system due to road construction,https://www.durban.gov.za/press-statement/Planned%2Bwater%2Brestriction%2Bin%2Bsome%2Bareas%2Bsupplied%2Bby%2Bthe%2BWiggins%2Bpumping%2Bsystem%2Bdue%2Bto%2Broad%2Bconstruction,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
236,E011,2024-04-15,2024,4,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,planned_pipeline_work,1,Prince Mshiyeni Hospital,Prince Mshiyeni Hospital,1,Planned water restriction in some areas supplied by the Wiggins pumping system due to road construction,https://www.durban.gov.za/press-statement/Planned%2Bwater%2Brestriction%2Bin%2Bsome%2Bareas%2Bsupplied%2Bby%2Bthe%2BWiggins%2Bpumping%2Bsystem%2Bdue%2Bto%2Broad%2Bconstruction,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
237,E012,2024-05-27,2024,5,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,power_outage,0,Athlone Park,Athlone Park,1,Power Outage Interrupts Water Supply from South Coast Augmentation Pipeline to Amanzimtoti Water Treatment Works,https://www.durban.gov.za/press-statement/Power%2BOutage%2BInterrupts%2BWater%2BSupply%2Bfrom%2BSouth%2BCoast%2BAugmentation%2BPipeline%2Bto%2BAmanzimtoti%2BWater%2BTreatment%2BWorks,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
238,E012,2024-05-27,2024,5,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,power_outage,0,Ezimbokodweni,Ezimbokodweni,1,Power Outage Interrupts Water Supply from South Coast Augmentation Pipeline to Amanzimtoti Water Treatment Works,https://www.durban.gov.za/press-statement/Power%2BOutage%2BInterrupts%2BWater%2BSupply%2Bfrom%2BSouth%2BCoast%2BAugmentation%2BPipeline%2Bto%2BAmanzimtoti%2BWater%2BTreatment%2BWorks,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
239,E012,2024-05-27,2024,5,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,power_outage,0,Amanzimtoti CBD,Amanzimtoti CBD,1,Power Outage Interrupts Water Supply from South Coast Augmentation Pipeline to Amanzimtoti Water Treatment Works,https://www.durban.gov.za/press-statement/Power%2BOutage%2BInterrupts%2BWater%2BSupply%2Bfrom%2BSouth%2BCoast%2BAugmentation%2BPipeline%2Bto%2BAmanzimtoti%2BWater%2BTreatment%2BWorks,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
240,E012,2024-05-27,2024,5,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,power_outage,0,Almond,Almond,1,Power Outage Interrupts Water Supply from South Coast Augmentation Pipeline to Amanzimtoti Water Treatment Works,https://www.durban.gov.za/press-statement/Power%2BOutage%2BInterrupts%2BWater%2BSupply%2Bfrom%2BSouth%2BCoast%2BAugmentation%2BPipeline%2Bto%2BAmanzimtoti%2BWater%2BTreatment%2BWorks,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
241,E012,2024-05-27,2024,5,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,power_outage,0,Kingsburgh,Kingsburgh,1,Power Outage Interrupts Water Supply from South Coast Augmentation Pipeline to Amanzimtoti Water Treatment Works,https://www.durban.gov.za/press-statement/Power%2BOutage%2BInterrupts%2BWater%2BSupply%2Bfrom%2BSouth%2BCoast%2BAugmentation%2BPipeline%2Bto%2BAmanzimtoti%2BWater%2BTreatment%2BWorks,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
242,E012,2024-05-27,2024,5,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,power_outage,0,Doonside,Doonside,1,Power Outage Interrupts Water Supply from South Coast Augmentation Pipeline to Amanzimtoti Water Treatment Works,https://www.durban.gov.za/press-statement/Power%2BOutage%2BInterrupts%2BWater%2BSupply%2Bfrom%2BSouth%2BCoast%2BAugmentation%2BPipeline%2Bto%2BAmanzimtoti%2BWater%2BTreatment%2BWorks,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
243,E012,2024-05-27,2024,5,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,power_outage,0,Panorama Park,Panorama Park,1,Power Outage Interrupts Water Supply from South Coast Augmentation Pipeline to Amanzimtoti Water Treatment Works,https://www.durban.gov.za/press-statement/Power%2BOutage%2BInterrupts%2BWater%2BSupply%2Bfrom%2BSouth%2BCoast%2BAugmentation%2BPipeline%2Bto%2BAmanzimtoti%2BWater%2BTreatment%2BWorks,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
244,E012,2024-05-27,2024,5,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,power_outage,0,Mgobhozini,Mgobhozini,1,Power Outage Interrupts Water Supply from South Coast Augmentation Pipeline to Amanzimtoti Water Treatment Works,https://www.durban.gov.za/press-statement/Power%2BOutage%2BInterrupts%2BWater%2BSupply%2Bfrom%2BSouth%2BCoast%2BAugmentation%2BPipeline%2Bto%2BAmanzimtoti%2BWater%2BTreatment%2BWorks,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
245,E012,2024-05-27,2024,5,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,power_outage,0,Mfume,Mfume,1,Power Outage Interrupts Water Supply from South Coast Augmentation Pipeline to Amanzimtoti Water Treatment Works,https://www.durban.gov.za/press-statement/Power%2BOutage%2BInterrupts%2BWater%2BSupply%2Bfrom%2BSouth%2BCoast%2BAugmentation%2BPipeline%2Bto%2BAmanzimtoti%2BWater%2BTreatment%2BWorks,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
246,E012,2024-05-27,2024,5,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,power_outage,0,KwaSoni,KwaSoni,1,Power Outage Interrupts Water Supply from South Coast Augmentation Pipeline to Amanzimtoti Water Treatment Works,https://www.durban.gov.za/press-statement/Power%2BOutage%2BInterrupts%2BWater%2BSupply%2Bfrom%2BSouth%2BCoast%2BAugmentation%2BPipeline%2Bto%2BAmanzimtoti%2BWater%2BTreatment%2BWorks,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
247,E012,2024-05-27,2024,5,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,power_outage,0,Mashiwase,Mashiwase,1,Power Outage Interrupts Water Supply from South Coast Augmentation Pipeline to Amanzimtoti Water Treatment Works,https://www.durban.gov.za/press-statement/Power%2BOutage%2BInterrupts%2BWater%2BSupply%2Bfrom%2BSouth%2BCoast%2BAugmentation%2BPipeline%2Bto%2BAmanzimtoti%2BWater%2BTreatment%2BWorks,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
248,E012,2024-05-27,2024,5,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,power_outage,0,Nkwali,Nkwali,1,Power Outage Interrupts Water Supply from South Coast Augmentation Pipeline to Amanzimtoti Water Treatment Works,https://www.durban.gov.za/press-statement/Power%2BOutage%2BInterrupts%2BWater%2BSupply%2Bfrom%2BSouth%2BCoast%2BAugmentation%2BPipeline%2Bto%2BAmanzimtoti%2BWater%2BTreatment%2BWorks,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
249,E012,2024-05-27,2024,5,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,power_outage,0,Lovu,Lovu,1,Power Outage Interrupts Water Supply from South Coast Augmentation Pipeline to Amanzimtoti Water Treatment Works,https://www.durban.gov.za/press-statement/Power%2BOutage%2BInterrupts%2BWater%2BSupply%2Bfrom%2BSouth%2BCoast%2BAugmentation%2BPipeline%2Bto%2BAmanzimtoti%2BWater%2BTreatment%2BWorks,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
250,E012,2024-05-27,2024,5,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,power_outage,0,Bhekulwandle,Bhekulwandle,1,Power Outage Interrupts Water Supply from South Coast Augmentation Pipeline to Amanzimtoti Water Treatment Works,https://www.durban.gov.za/press-statement/Power%2BOutage%2BInterrupts%2BWater%2BSupply%2Bfrom%2BSouth%2BCoast%2BAugmentation%2BPipeline%2Bto%2BAmanzimtoti%2BWater%2BTreatment%2BWorks,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
251,E012,2024-05-27,2024,5,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,power_outage,0,KwaMakhutha,KwaMakhutha,1,Power Outage Interrupts Water Supply from South Coast Augmentation Pipeline to Amanzimtoti Water Treatment Works,https://www.durban.gov.za/press-statement/Power%2BOutage%2BInterrupts%2BWater%2BSupply%2Bfrom%2BSouth%2BCoast%2BAugmentation%2BPipeline%2Bto%2BAmanzimtoti%2BWater%2BTreatment%2BWorks,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
252,E012,2024-05-27,2024,5,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,power_outage,0,Mkhazini,Mkhazini,1,Power Outage Interrupts Water Supply from South Coast Augmentation Pipeline to Amanzimtoti Water Treatment Works,https://www.durban.gov.za/press-statement/Power%2BOutage%2BInterrupts%2BWater%2BSupply%2Bfrom%2BSouth%2BCoast%2BAugmentation%2BPipeline%2Bto%2BAmanzimtoti%2BWater%2BTreatment%2BWorks,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
253,E012,2024-05-27,2024,5,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,power_outage,0,KwaFakazi,KwaFakazi,1,Power Outage Interrupts Water Supply from South Coast Augmentation Pipeline to Amanzimtoti Water Treatment Works,https://www.durban.gov.za/press-statement/Power%2BOutage%2BInterrupts%2BWater%2BSupply%2Bfrom%2BSouth%2BCoast%2BAugmentation%2BPipeline%2Bto%2BAmanzimtoti%2BWater%2BTreatment%2BWorks,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
254,E012,2024-05-27,2024,5,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,power_outage,0,KwaMgendwa,KwaMgendwa,1,Power Outage Interrupts Water Supply from South Coast Augmentation Pipeline to Amanzimtoti Water Treatment Works,https://www.durban.gov.za/press-statement/Power%2BOutage%2BInterrupts%2BWater%2BSupply%2Bfrom%2BSouth%2BCoast%2BAugmentation%2BPipeline%2Bto%2BAmanzimtoti%2BWater%2BTreatment%2BWorks,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
255,E012,2024-05-27,2024,5,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,power_outage,0,Mahlathini,Mahlathini,1,Power Outage Interrupts Water Supply from South Coast Augmentation Pipeline to Amanzimtoti Water Treatment Works,https://www.durban.gov.za/press-statement/Power%2BOutage%2BInterrupts%2BWater%2BSupply%2Bfrom%2BSouth%2BCoast%2BAugmentation%2BPipeline%2Bto%2BAmanzimtoti%2BWater%2BTreatment%2BWorks,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
256,E012,2024-05-27,2024,5,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,power_outage,0,Ohlongeni,Ohlongeni,1,Power Outage Interrupts Water Supply from South Coast Augmentation Pipeline to Amanzimtoti Water Treatment Works,https://www.durban.gov.za/press-statement/Power%2BOutage%2BInterrupts%2BWater%2BSupply%2Bfrom%2BSouth%2BCoast%2BAugmentation%2BPipeline%2Bto%2BAmanzimtoti%2BWater%2BTreatment%2BWorks,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
257,E012,2024-05-27,2024,5,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,power_outage,0,eKuphileni,eKuphileni,1,Power Outage Interrupts Water Supply from South Coast Augmentation Pipeline to Amanzimtoti Water Treatment Works,https://www.durban.gov.za/press-statement/Power%2BOutage%2BInterrupts%2BWater%2BSupply%2Bfrom%2BSouth%2BCoast%2BAugmentation%2BPipeline%2Bto%2BAmanzimtoti%2BWater%2BTreatment%2BWorks,Official eThekwini Municipality public notice / press statement,Factual affected-area event compiled from the cited official municipal notice; not a synthetic observation.
